		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	NU = 24.398438	M = 12500	N = 8	m = 9	n = 100000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
011001111   31   18   18   31   23   32   23   28 10.325085  0.242946 	SUCCESS  69
011010111   25   21   27   21   19   24   28   25  3.086998  0.928780 	SUCCESS  70
011011111   24   21   25   30   26   18   24   22  3.934332  0.862999 	SUCCESS  71
011101111   20   18   19   25   23   29   30   23  6.196317  0.625252 	SUCCESS  72
011111111   18   26   29   16   24   26   23   25  5.942117  0.653716 	SUCCESS  73
100000000   26   18   23   26   25   25   20   22  3.128703  0.926023 	SUCCESS  74
100010000   16   23   22   29   26   23   13   25  9.923263  0.270453 	SUCCESS  75
100100000   26   20   22   28   27   15   22   38 13.832254  0.086244 	SUCCESS  76
100101000   26   24   20   24   27   30   21   26  3.155844  0.924200 	SUCCESS  77
100110000   18   33   25   25   21   22   37   25 12.375899  0.135204 	SUCCESS  78
100111000   23   30   23   21   23   24   20   24  2.900320  0.940456 	SUCCESS  79
101000000   31   33   31   21   25   29   25   18  9.978870  0.266512 	SUCCESS  80
101000100   14   26   34   19   23   21   16   29 14.287696  0.074568 	SUCCESS  81
101001000   21   32   31   24   35   19   24   33 13.928241  0.083655 	SUCCESS  82
101001100   27   31   23   25   16   26   27   24  5.621719  0.689520 	SUCCESS  83
101010000   28   26   31   27   18   22   27   27  5.343025  0.720362 	SUCCESS  84
101010100   22   28   31   18   23   19   18   21  7.915479  0.441770 	SUCCESS  85
101011000   29   16   19   23   24   34   26   26  9.332777  0.315006 	SUCCESS  86
101011100   28   23   16   22   23   19   24   19  6.423376  0.599919 	SUCCESS  87
101100000   23   26   29   23   27   25   31   24  3.326635  0.912220 	SUCCESS  88
101100100   22   30   24   29   18   15   26   34 11.968119  0.152632 	SUCCESS  89
101101000   23   24   24   22   23   23   18   22  2.483934  0.962476 	SUCCESS  90
101101100   28   25   21   30   25   20   26   23  3.410044  0.906058 	SUCCESS  91
101110000   29   24   28   30   26   24   20   25  3.733090  0.880366 	SUCCESS  92
101110100   16   20   28   23   36   23   19   25 11.475606  0.176179 	SUCCESS  93
101111000   24   20   20   19   23   21   26   24  3.568257  0.893828 	SUCCESS  94
101111100   24   21   23   36   28   28   32   20 10.648131  0.222444 	SUCCESS  95
110000000   19   21   30   27   23   21   20   23  4.814765  0.777178 	SUCCESS  96
110000010   25   26   20   32   23   28   41   14 20.281923  0.009320 	FAILURE  97
110000100   30   16   21   20   25   26   26   24  5.865989  0.662240 	SUCCESS  98
110001000   21   23   21   22   28   24   27   25  2.163536  0.975583 	SUCCESS  99
110001010   26   28   25   22   26   23   31   18  4.689651  0.790173 	SUCCESS 100
110010000   33   20   21   28   18   21   34   25 11.137996  0.194002 	SUCCESS 101
110010010   30   21   22   30   24   28   23   25  4.046207  0.852931 	SUCCESS 102
110010100   27   27   22   27   31   22   21   30  5.012697  0.756218 	SUCCESS 103
110011000   16   26   22   26   26   19   24   21  5.288743  0.726316 	SUCCESS 104
110011010   19   32   25   22   30   23   18   20  7.908197  0.442489 	SUCCESS 105
110100000   21   22   31   34   31   21   22   17 11.383591  0.180897 	SUCCESS 106
110100010   18   28   31   17   23   16   21   24 10.016603  0.263863 	SUCCESS 107
110100100   21   21   24   19   26   28   23   23  3.043969  0.931568 	SUCCESS 108
110101000   26   23   24   25   21   30   20   28  3.401438  0.906703 	SUCCESS 109
110101010   23   30   30   22   24   22   21   26  3.833711  0.871806 	SUCCESS 110
110101100   30   21   16   23   28   30   19   32 10.451523  0.234753 	SUCCESS 111
110110000   27   20   28   22   20   27   29   18  5.637606  0.687751 	SUCCESS 112
110110010   24   25   23   25   18   14   21   39 15.957871  0.042987 	SUCCESS 113
110110100   13   27   21   22   26   21   25   22  7.381261  0.496111 	SUCCESS 114
110111000   31   22   31   28   25   22   24   24  4.758497  0.783049 	SUCCESS 115
110111010   17   25   26   36   44   23   24   24 24.519918  0.001874 	FAILURE 116
110111100   23   21   20   21   20   15   27   20  7.549404  0.478674 	SUCCESS 117
111000000   20   22   31   30   30   28   22   28  6.911255  0.546237 	SUCCESS 118
111000010   27   21   25   18   33   25   26   29  6.681548  0.571348 	SUCCESS 119
111000100   23   29   19   18   31   30   19   23  8.442415  0.391488 	SUCCESS 120
111000110   21   36   31   22   18   17   25   20 13.170274  0.106124 	SUCCESS 121
111001000   35   20   16   30   22   24   25   35 14.926507  0.060590 	SUCCESS 122
111001010   25   20   22   22   22   24   24   18  3.314057  0.913132 	SUCCESS 123
111001100   25   19   21   18   22   28   23   18  6.084443  0.637773 	SUCCESS 124
111010000   14   23   24   25   29   22   26   25  5.950723  0.652752 	SUCCESS 125
